NUVA,NUVA label,IsAbstract,CIP,CIP label,Best,Blur,Equiv
VAC1386,GCFLU,False,,,,,
VAC1387,SINSAVAC,False,,,,,
VAC1388,BIVAC POLIO,False,,,,,
VAC1389,INLIVE,False,,,,,
VAC1390,HEALIVE,False,,,,,
VAC1391,BILIVE,False,,,,,
VAC1392,23-VALENT SINOVAC,False,,,,,
VAC1393,PROVARIX,False,,,,,
VAC1394,POLIO SINOVAC VACCINE,False,,,,,
VAC1395,MUMPS SINOVAC VACCINE,False,,,,,
VAC1396,ANFLU,False,,,,,
VAC1397,PANFLU,False,,,,,
VAC1398,PANFLU.1,False,,,,,
VAC1399,TERTRANFLU,False,,,,,
VAC1400,SHANIPV,False,,,,,
VAC1401,9-VALENT HPV VACCINE INNOVAX,False,,,,,
VAC1402,EASYSIX,False,,,,,
VAC1403,EASYFIVE-TT,False,,,,,
VAC1404,EASYFOUR-TT,False,,,,,
VAC1405,EASYFOURPOL,False,,,,,
VAC1406,SPUTNIK V,False,,,,,
VAC1407,NOVOHIB,False,,,,,
VAC1408,ENIVACHB,False,,,,,
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,,,,,
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,,,,,
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,,,,,
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,,,,,
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,,,,,
VAC1415,Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa,True,,,,,
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,,,,,
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,,,,,
VAC1419,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,,,,,
VAC1420,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,True,,,,,
VAC1421,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,,,,,
VAC1422,"COVID-19 protein subunit vaccine, recombinant N protein",True,,,,,
VAC1423,Live attenuated influenza A(H1N1)pdm09 pandemic vaccine,True,,,,,
VAC1424,"10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F",True,,,,,
VAC1425,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein",True,,,,,
VAC1426,Bivalent recombinant vaccine against human papillomavirus (types 16 and 18) (Pichia pastoris),True,,,,,
VAC1427,"Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells, 6 micrograms",True,,,,,
VAC1428,"COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)",True,,,,,
VAC1429,TETANEA,False,CIP-3400930663998,TETANEA,True,1,2
VAC1429,TETANEA,False,CIP-3400931707776,TETANEA,True,1,2
VAC1430,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified",True,,,,,
VAC1431,"RSV vaccine, unspecified",True,,,,,
VAC1432,"Argentine hemorrhagic fever vaccine, Junin virus, unspecified",True,,,,,
VAC1433,"Plague vaccine, unspecified",True,,,,,
VAC1434,"Meningococcal A vaccine, unspecified",True,,,,,
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,,,,,
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,,,,,
VAC1437,"Meningococcal vaccine, monovalent, conjugate",True,,,,,
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,,,,,
VAC1439,"Meningococcal vaccine, polyvalent, conjugate polysaccharide",True,,,,,
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,,,,,
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,,,,,
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified",True,,,,,
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified",True,,,,,
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified",True,,,,,
VAC1445,"Avian influenza vaccine, mRNA",True,,,,,
VAC1446,"Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms",True,,,,,
VAC1447,VACCIN BCG SYNTHAVERSE,False,,,,,
VAC1448,BCG VACCINE MERCK,False,,,,,
VAC1449,DITANRIX-PEDIATRIC,False,,,,,
VAC1450,HEPACARE,False,,,,,
VAC1451,CHIROFLU,False,,,,,
VAC1452,SCI-B-VAC,False,,,,,
VAC1453,INVIVAC,False,,,,,
VAC1454,PRIMAVAX,False,,,,,
VAC1455,MENGIVAC A + C,False,,,,,
VAC1456,WYVAC,False,,,,,
VAC1457,TETRA-SOLGEN,False,,,,,
VAC1458,TRIDIPIGEN,False,,,,,
VAC1459,TRINFAGEN N0.1,False,,,,,
VAC1460,SOLGEN,False,,,,,
VAC1461,DIFTET,False,,,,,
VAC1462,PNU-IMUNE 14,False,,,,,
VAC1463,FREEZE-DRIED BCG VACCINE JAPAN,False,,,,,
VAC1464,FLUBRON VACCINE,False,,,,,
VAC1465,PERDIPIGEN,False,,,,,
VAC1466,COMIRNATY LP.8.1 30 µg,False,CIP-3400930325506,COMIRNATY LP.8.1 30 µg,True,1,1
VAC1467,COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS,False,CIP-3400930325568,COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS,True,1,1
VAC1468,COMIRNATY LP.8.1 10 µg 5-11 ans,False,CIP-3400930325544,COMIRNATY LP.8.1 10 µg 5-11 ans,True,1,1
VAC1469,mNEXSPIKE,False,,,,,
VAC1470,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)",True,,,,,
VAC1471,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)",True,,,,,
VAC1472,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1473,"COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant",True,,,,,
VAC1474,ENFLONSIA (CLESROVIMAB),False,,,,,
VAC1475,"Human monoclonal antibody against respiratory syncytial virus (RSV), clesrovimab, unspecified",True,,,,,
VAC1476,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",True,,,,,
VAC1477,ENCEPUR N ENFANT,False,,,,,
VAC1478,SYNAGIS 50 mg (PALIZIVUMAB),False,CIP-3400930072318,SYNAGIS 50 mg (PALIZIVUMAB),True,1,1
VAC1479,VACPERTAGEN,False,,,,,
VAC1480,PNEUMOVAX 23,False,,,,,
VAC1481,FLUVACCINOL,False,,,,,
VAC1482,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,False,CIP-3400958157646,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,True,1,2
VAC1482,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,False,CIP-3400958157707,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,True,1,2
VAC1483,ENCEPUR N,False,,,,,
VAC1484,HEPRECOMB ENFANT,False,,,,,
VAC1485,GEN H-B-VAX 5,False,,,,,
VAC1486,GEN H-B-VAX 10,False,,,,,
VAC1487,PREVENAR-7,False,,,,,
VAC1488,POLIORIX,False,,,,,
VAC1489,CELTURA,False,,,,,
VAC1490,ALMEVAX,False,,,,,
VAC1491,RUBEVAC,False,,,,,
VAC1492,POLIOMYELITIS IMPFSTOFF BERNA,False,,,,,
VAC1493,ACEL P,False,,,,,
VAC1494,DITEBOOSTER,False,,,,,
VAC1495,POLIO KOPROWSKI K1-K2-K3,False,,,,,
VAC1496,POLIO LILLY,False,,,,,
VAC1497,TD-VIRELON,False,,,,,
