NUVA,NUVA label,IsAbstract,SNOMED-CT,SNOMED-CT label,Best,Blur,Equiv
VAC0894,"Adenovirus vaccine, unspecified",True,SNOMED-CT-871722007,"Adenovirus vaccine, unspecified",True,1,2
VAC0895,"Venezuelan Equine Encephalitis Vaccine, Unspecified",True,,,,,
VAC0896,"Q fever vaccine, unspecified",True,SNOMED-CT-836397001,"Q fever vaccine, unspecified",True,2,2
VAC0896,"Q fever vaccine, unspecified",True,SNOMED-CT-871723002,"Q fever vaccine, unspecified",True,2,2
VAC0897,"Hantavirus vaccine, unspecified",True,,,,,
VAC0898,"Leishmaniasis vaccine, unspecified",True,,,,,
VAC0899,"Human Parainfluenza Virus Vaccine, unspecified",True,,,,,
VAC0900,PREVENAR 20,False,SNOMED-CT-1252709000,"20-valent Pneumococcus conjugate vaccine, unspecified",True,3,0
VAC0900,PREVENAR 20,False,SNOMED-CT-1801000221105,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC0900,PREVENAR 20,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC0900,PREVENAR 20,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC0901,MENCEVAX ACW,False,,,,,
VAC0902,"Rabies vaccine Semple type, unspecified",True,SNOMED-CT-2201000221100,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,3,0
VAC0902,"Rabies vaccine Semple type, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0902,"Rabies vaccine Semple type, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0902,"Rabies vaccine Semple type, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SNOMED-CT-2201000221100,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,3,0
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0904,"Rabies duck embryo vaccine, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",True,6,0
VAC0904,"Rabies duck embryo vaccine, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",True,6,0
VAC0904,"Rabies duck embryo vaccine, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",True,6,0
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0906,"Shingles vaccine, unspecified",True,,,,,
VAC0907,"Vaccine against adenovirus type 4, unspecified",True,,,,,
VAC0908,"Vaccine against adenovirus type 7, unspecified",True,,,,,
VAC0909,Botulinum antitoxin,True,,,,,
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-1010308001,"Inactivated hepatitis A vaccine, unspecified",True,12,0
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-1010318006,"Inactivated hepatitis A vaccine, unspecified",True,12,0
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-836375003,"Inactivated hepatitis A vaccine, unspecified",True,12,0
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-91000221102,"Inactivated hepatitis A vaccine, unspecified",True,12,0
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",False,,
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-871750007,"Hepatitis A vaccine, pediatric dose, unspecified",True,6,0
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-1010308001,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-1010318006,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-836375003,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-91000221102,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-871750007,"Hepatitis A vaccine, pediatric dose, unspecified",True,6,1
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-1010308001,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-1010318006,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-836375003,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SNOMED-CT-91000221102,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0913,BIMERVAX,False,SNOMED-CT-1162643001,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,44,0
VAC0913,BIMERVAX,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC0913,BIMERVAX,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-1296864005,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,1
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-1296677004,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,1
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0917,"Hepatitis E vaccine, unspecified",True,,,,,
VAC0918,"PRP-D Hib vaccine, unspecified",True,SNOMED-CT-2041000221105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0918,"PRP-D Hib vaccine, unspecified",True,SNOMED-CT-836380007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0918,"PRP-D Hib vaccine, unspecified",True,SNOMED-CT-871764007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0919,"Hib hbOC vaccine, unspecified",True,SNOMED-CT-2041000221105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0919,"Hib hbOC vaccine, unspecified",True,SNOMED-CT-836380007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0919,"Hib hbOC vaccine, unspecified",True,SNOMED-CT-871764007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SNOMED-CT-2031000221103,"Diphtheria-tetanus Td vaccine, unspecified",True,16,2
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SNOMED-CT-871827009,"Diphtheria-tetanus Td vaccine, unspecified",True,16,2
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0921,"Japanese encephalitis vaccine, unspecified",True,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",True,8,2
VAC0921,"Japanese encephalitis vaccine, unspecified",True,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",True,8,2
VAC0922,"Live attenuated adenovirus vaccine, type 4 and type 7, oral",True,,,,,
VAC0923,"Respiratory Syncytial Virus monoclonal antibody, unspecified",True,,,,,
VAC0924,FLUZONE INTRADERMAL,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0924,FLUZONE INTRADERMAL,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0926,FLUCELVAX,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0926,FLUCELVAX,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SNOMED-CT-1287964002,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,29,0
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC0928,"Live attenuated Hepatitis A vaccine, unspecified",True,SNOMED-CT-865997008,"Hepatitis A vaccine, unspecified",True,2,0
VAC0928,"Live attenuated Hepatitis A vaccine, unspecified",True,SNOMED-CT-871751006,"Hepatitis A vaccine, unspecified",True,2,0
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",True,63,0
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",True,63,0
VAC0931,FLUBLOK QUADRIVALENT,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0931,FLUBLOK QUADRIVALENT,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0932,"Quadrivalent recombinant influenza vaccine, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0932,"Quadrivalent recombinant influenza vaccine, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0933,"TICOVAC 2,7µg",False,SNOMED-CT-836403007,"Tick-borne encephalitis vaccine, unspecified",True,9,0
VAC0933,"TICOVAC 2,7µg",False,SNOMED-CT-871719005,"Tick-borne encephalitis vaccine, unspecified",True,9,0
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,SNOMED-CT-836498007,"Mumps vaccine, unspecified",True,12,0
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,SNOMED-CT-871737006,"Mumps vaccine, unspecified",True,12,0
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,SNOMED-CT-871738001,"Mumps vaccine, unspecified",True,12,0
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SNOMED-CT-1119220001,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC0937,"Botulism vaccine, unspecified",True,SNOMED-CT-409568008,"Botulism vaccine, unspecified",True,1,1
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC0939,PREHEVBRIO,False,SNOMED-CT-1296678009,"Recombinant hepatitis B vaccine, three antigens, unspecified",True,3,0
VAC0939,PREHEVBRIO,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC0939,PREHEVBRIO,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC0939,PREHEVBRIO,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SNOMED-CT-29061000087103,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",True,18,0
VAC0940,SPUTNIK-LIGHT,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC0941,"Immunoglobulin against anthrax, unspecified",True,,,,,
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SNOMED-CT-1001000221103,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,2
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SNOMED-CT-2181000221101,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,2
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SNOMED-CT-836383009,"Cholera vaccine, unspecified",False,,
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",False,,
VAC0945,"Meningococcal vaccine serogroup unknown, unspecified",True,SNOMED-CT-836401009,"Meningococcal vaccine serogroup unknown, unspecified",True,4,2
VAC0945,"Meningococcal vaccine serogroup unknown, unspecified",True,SNOMED-CT-921000221108,"Meningococcal vaccine serogroup unknown, unspecified",True,4,2
VAC0946,TYPHIDRALL,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC0947,IMMU-PHILUS,False,SNOMED-CT-2041000221105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0947,IMMU-PHILUS,False,SNOMED-CT-836380007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0947,IMMU-PHILUS,False,SNOMED-CT-871764007,"Haemophilus influenzae B (or Hib) vaccine, unspecified",True,19,0
VAC0948,BACITHRAX,False,SNOMED-CT-860818003,"Acellular anthrax vaccine, unspecified",True,6,0
VAC0948,BACITHRAX,False,SNOMED-CT-836384003,"Anthrax vaccine, unspecified",False,,
VAC0949,IMOVAX BCG,False,SNOMED-CT-1861000221106,"BCG vaccine, unspecified",True,19,0
VAC0949,IMOVAX BCG,False,SNOMED-CT-319941000221104,"BCG vaccine, unspecified",True,19,0
VAC0949,IMOVAX BCG,False,SNOMED-CT-836402002,"BCG vaccine, unspecified",True,19,0
VAC0950,IMOVAX DTP,False,SNOMED-CT-871837004,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,10,0
VAC0951,IMOVAX POLIO ORALE,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC0951,IMOVAX POLIO ORALE,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC0952,IMOVAX COLERA,False,SNOMED-CT-836383009,"Cholera vaccine, unspecified",True,10,0
VAC0952,IMOVAX COLERA,False,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",True,10,0
VAC0953,PROCOMVAX,False,SNOMED-CT-871806004,"HepB-Hib, unspecified",True,4,0
VAC0954,JAPANESE ENCEPHALITIS VACCINE,False,SNOMED-CT-871725009,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC0954,JAPANESE ENCEPHALITIS VACCINE,False,SNOMED-CT-871825001,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC0954,JAPANESE ENCEPHALITIS VACCINE,False,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",False,,
VAC0954,JAPANESE ENCEPHALITIS VACCINE,False,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",False,,
VAC0955,PULMOVAX,False,SNOMED-CT-1119220001,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC0955,PULMOVAX,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
