NUVA,NUVA label,IsAbstract,SCT_NUVA,SCT_NUVA label,Best,Blur,Equiv
VAC0888,QUATTVAXEM,False,SCT_NUVA-14511002000105,"Pentavalent vaccine DTPePHibHepB - Diphtheria-Tetanus-Pertussis-Hib OC-HepatitisB 10µg, unspecified",False,,
VAC0888,QUATTVAXEM,False,SCT_NUVA-7241002000103,"DTwPHibHepB pentavalent vaccine, unspecified",False,,
VAC0888,QUATTVAXEM,False,SCT_NUVA-7251002000101,"DTPerHibHepB pentavalent vaccine, unspecified",False,,
VAC0889,MONO OPV3,False,SCT_NUVA-10601002000101,MONO OPV3,True,1,1
VAC0889,MONO OPV3,False,SCT_NUVA-10221002000107,"mOPV3 Sabin monovalent oral polio vaccine type 3, unspecified",False,,
VAC0889,MONO OPV3,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC0889,MONO OPV3,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC0890,NEOTYF,False,SCT_NUVA-10611002000103,NEOTYF,True,1,1
VAC0890,NEOTYF,False,SCT_NUVA-2081002000104,"Typhoid vaccine, unspecified",False,,
VAC0890,NEOTYF,False,SCT_NUVA-5481002000100,"Live attenuated oral typhoid vaccine, unspecified",False,,
VAC0891,PNEUMOPUR,False,SCT_NUVA-10621002000109,PNEUMOPUR,True,1,1
VAC0891,PNEUMOPUR,False,SCT_NUVA-2681002000106,"Pneumococcal vaccine, unspecified",False,,
VAC0891,PNEUMOPUR,False,SCT_NUVA-4611002000108,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",False,,
VAC0891,PNEUMOPUR,False,SCT_NUVA-9701002000101,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",False,,
VAC0892,POLIOVAX-IN,False,SCT_NUVA-10631002000107,POLIOVAX-IN,True,1,1
VAC0892,POLIOVAX-IN,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC0892,POLIOVAX-IN,False,SCT_NUVA-3891002000104,"Inactivated Polio vaccine, unspecified",False,,
VAC0893,VACCINO ANTICOLERICO SCLAVO,False,SCT_NUVA-10641002000104,VACCINO ANTICOLERICO SCLAVO,True,1,1
VAC0893,VACCINO ANTICOLERICO SCLAVO,False,SCT_NUVA-2491002000106,"Cholera vaccine, unspecified",False,,
VAC0894,"Adenovirus vaccine, unspecified",True,SCT_NUVA-10661002000100,"Adenovirus vaccine, unspecified",True,1,1
VAC0895,"Venezuelan Equine Encephalitis Vaccine, Unspecified",True,SCT_NUVA-10681002000108,"Venezuelan Equine Encephalitis Vaccine, Unspecified",True,1,1
VAC0896,"Q fever vaccine, unspecified",True,SCT_NUVA-10701002000106,"Q fever vaccine, unspecified",True,1,1
VAC0897,"Hantavirus vaccine, unspecified",True,SCT_NUVA-10721002000103,"Hantavirus vaccine, unspecified",True,1,1
VAC0898,"Leishmaniasis vaccine, unspecified",True,SCT_NUVA-10741002000108,"Leishmaniasis vaccine, unspecified",True,1,1
VAC0899,"Human Parainfluenza Virus Vaccine, unspecified",True,SCT_NUVA-10761002000107,"Human Parainfluenza Virus Vaccine, unspecified",True,1,1
VAC0900,PREVENAR 20,False,SCT_NUVA-10771002000102,PREVENAR 20,True,1,1
VAC0900,PREVENAR 20,False,SCT_NUVA-14221002000102,"20-valent Pneumococcus conjugate vaccine, unspecified",False,,
VAC0900,PREVENAR 20,False,SCT_NUVA-2681002000106,"Pneumococcal vaccine, unspecified",False,,
VAC0900,PREVENAR 20,False,SCT_NUVA-9721002000109,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC0901,MENCEVAX ACW,False,SCT_NUVA-10781002000104,MENCEVAX ACW,True,1,1
VAC0901,MENCEVAX ACW,False,SCT_NUVA-13671002000102,"ACW unconjugated meningococcal vaccine, unspecified",False,,
VAC0902,"Rabies vaccine Semple type, unspecified",True,SCT_NUVA-10801002000100,"Rabies vaccine Semple type, unspecified",True,1,1
VAC0902,"Rabies vaccine Semple type, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SCT_NUVA-10821002000108,"Rabies vaccine Fuenzalida type, unspecified",True,1,1
VAC0903,"Rabies vaccine Fuenzalida type, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0904,"Rabies duck embryo vaccine, unspecified",True,SCT_NUVA-10841002000103,"Rabies duck embryo vaccine, unspecified",True,1,1
VAC0904,"Rabies duck embryo vaccine, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SCT_NUVA-10861002000104,"Rabies vaccine PHKCV, unspecified",True,1,1
VAC0905,"Rabies vaccine PHKCV, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0906,"Shingles vaccine, unspecified",True,SCT_NUVA-10881002000107,"Shingles vaccine, unspecified",True,1,1
VAC0907,"Vaccine against adenovirus type 4, unspecified",True,SCT_NUVA-10901002000109,"Vaccine against adenovirus type 4, unspecified",True,1,1
VAC0908,"Vaccine against adenovirus type 7, unspecified",True,SCT_NUVA-10921002000101,"Vaccine against adenovirus type 7, unspecified",True,1,1
VAC0909,Botulinum antitoxin,True,SCT_NUVA-10931002000103,Botulinum antitoxin,True,1,1
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SCT_NUVA-10941002000106,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,1,1
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SCT_NUVA-15081002000107,"Hepatitis A vaccine, unspecified",False,,
VAC0910,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,SCT_NUVA-1911002000101,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-10951002000108,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,1,1
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-10971002000100,"Hepatitis A vaccine, pediatric dose, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-15081002000107,"Hepatitis A vaccine, unspecified",False,,
VAC0911,"Hepatitis A whole inactivated vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-1911002000101,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SCT_NUVA-10971002000100,"Hepatitis A vaccine, pediatric dose, unspecified",True,1,1
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SCT_NUVA-15081002000107,"Hepatitis A vaccine, unspecified",False,,
VAC0912,"Hepatitis A vaccine, pediatric dose, unspecified",True,SCT_NUVA-1911002000101,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC0913,BIMERVAX,False,SCT_NUVA-10981002000102,BIMERVAX,True,1,1
VAC0913,BIMERVAX,False,SCT_NUVA-12611002000104,"COVID-19 vaccine, protein subunit, unspecified",False,,
VAC0913,BIMERVAX,False,SCT_NUVA-13711002000103,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",False,,
VAC0913,BIMERVAX,False,SCT_NUVA-13961002000102,COVID-19 recombinant protein subunit vaccine,False,,
VAC0913,BIMERVAX,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-10991002000104,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,2,1
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0914,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SCT_NUVA-11001002000103,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,2,1
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0915,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SCT_NUVA-11011002000100,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,1,1
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0916,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC0917,"Hepatitis E vaccine, unspecified",True,SCT_NUVA-11021002000106,"Hepatitis E vaccine, unspecified",True,1,1
VAC0918,"PRP-D Hib vaccine, unspecified",True,SCT_NUVA-11031002000109,"PRP-D Hib vaccine, unspecified",True,1,1
VAC0918,"PRP-D Hib vaccine, unspecified",True,SCT_NUVA-2471002000105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0919,"Hib hbOC vaccine, unspecified",True,SCT_NUVA-11041002000101,"Hib hbOC vaccine, unspecified",True,1,1
VAC0919,"Hib hbOC vaccine, unspecified",True,SCT_NUVA-2471002000105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SCT_NUVA-11051002000104,"Diphtheria-tetanus Td vaccine, unspecified",True,3,1
VAC0920,"Diphtheria-tetanus Td vaccine, unspecified",True,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC0921,"Japanese encephalitis vaccine, unspecified",True,SCT_NUVA-11071002000107,"Japanese encephalitis vaccine, unspecified",True,1,1
VAC0922,"Live attenuated adenovirus vaccine, type 4 and type 7, oral",True,SCT_NUVA-11081002000105,"Live attenuated adenovirus vaccine, type 4 and type 7, oral",True,1,1
VAC0923,"Respiratory Syncytial Virus monoclonal antibody, unspecified",True,SCT_NUVA-11101002000104,"Respiratory Syncytial Virus monoclonal antibody, unspecified",True,3,1
VAC0923,"Respiratory Syncytial Virus monoclonal antibody, unspecified",True,SCT_NUVA-13091002000109,"RSV antibody or vaccine, unspecified",False,,
VAC0924,FLUZONE INTRADERMAL,False,SCT_NUVA-11121002000107,FLUZONE INTRADERMAL,True,1,1
VAC0924,FLUZONE INTRADERMAL,False,SCT_NUVA-15101002000101,"Flu vaccine, trivalent inactivated, high dose, intradermal use, unspecified",False,,
VAC0924,FLUZONE INTRADERMAL,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0924,FLUZONE INTRADERMAL,False,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,SCT_NUVA-11131002000105,"Trivalent inactivated influenza vaccine, unspecified",True,3,1
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0925,"Trivalent inactivated influenza vaccine, unspecified",True,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0926,FLUCELVAX,False,SCT_NUVA-11151002000100,FLUCELVAX,True,1,1
VAC0926,FLUCELVAX,False,SCT_NUVA-14341002000102,"Inactivated trivalent influenza vaccine cell culture, normal dose, unspecified",False,,
VAC0926,FLUCELVAX,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SCT_NUVA-11161002000103,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,1,1
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SCT_NUVA-17161002000107,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",False,,
VAC0927,"COVID-19 mRNA vaccine, paediatric dose, unspecified",True,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC0928,"Live attenuated Hepatitis A vaccine, unspecified",True,SCT_NUVA-11181002000106,"Live attenuated Hepatitis A vaccine, unspecified",True,1,1
VAC0928,"Live attenuated Hepatitis A vaccine, unspecified",True,SCT_NUVA-15081002000107,"Hepatitis A vaccine, unspecified",False,,
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,SCT_NUVA-11201002000107,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,1,1
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0929,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SCT_NUVA-11221002000104,AD5-NCOV COVID-19 INHALATION VACCINE,True,1,1
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SCT_NUVA-12601002000102,"COVID-19 vaccine, non-replicating viral vector, unspecified",False,,
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SCT_NUVA-13931002000109,"COVID-19 Plasmid DNA vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified",False,,
VAC0930,AD5-NCOV COVID-19 INHALATION VACCINE,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC0931,FLUBLOK QUADRIVALENT,False,SCT_NUVA-11241002000109,FLUBLOK QUADRIVALENT,True,1,1
VAC0931,FLUBLOK QUADRIVALENT,False,SCT_NUVA-11251002000106,"Quadrivalent recombinant influenza vaccine, unspecified",False,,
VAC0931,FLUBLOK QUADRIVALENT,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0932,"Quadrivalent recombinant influenza vaccine, unspecified",True,SCT_NUVA-11251002000106,"Quadrivalent recombinant influenza vaccine, unspecified",True,1,1
VAC0932,"Quadrivalent recombinant influenza vaccine, unspecified",True,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0933,"TICOVAC 2,7µg",False,SCT_NUVA-11261002000108,"TICOVAC 2,7µg",True,1,1
VAC0933,"TICOVAC 2,7µg",False,SCT_NUVA-12531002000109,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",False,,
VAC0933,"TICOVAC 2,7µg",False,SCT_NUVA-2511002000102,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,SCT_NUVA-11271002000103,VACCIN OREILLONS AVENTIS PASTEUR MSD,True,1,1
VAC0934,VACCIN OREILLONS AVENTIS PASTEUR MSD,False,SCT_NUVA-2611002000101,"Mumps vaccine, unspecified",False,,
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SCT_NUVA-11281002000100,VACCIN RABIQUE INACTIVE MERIEUX,True,1,1
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SCT_NUVA-13741002000104,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",False,,
VAC0935,VACCIN RABIQUE INACTIVE MERIEUX,False,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SCT_NUVA-11291002000102,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,True,1,1
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SCT_NUVA-2681002000106,"Pneumococcal vaccine, unspecified",False,,
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SCT_NUVA-4611002000108,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",False,,
VAC0936,VACCIN PNEUMOCOCCIQUE POLYOSIDIQUE AVENTIS PASTEUR MSD,False,SCT_NUVA-9701002000101,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",False,,
VAC0937,"Botulism vaccine, unspecified",True,SCT_NUVA-11311002000103,"Botulism vaccine, unspecified",True,1,1
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,SCT_NUVA-11321002000109,"Quadrivalent influenza vaccine, unspecified",True,1,1
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC0938,"Quadrivalent influenza vaccine, unspecified",True,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC0939,PREHEVBRIO,False,SCT_NUVA-11341002000104,PREHEVBRIO,True,1,1
VAC0939,PREHEVBRIO,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC0939,PREHEVBRIO,False,SCT_NUVA-14041002000104,"Recombinant hepatitis B vaccine, three antigens, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SCT_NUVA-11361002000100,SPUTNIK-LIGHT,True,1,1
VAC0940,SPUTNIK-LIGHT,False,SCT_NUVA-12601002000102,"COVID-19 vaccine, non-replicating viral vector, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SCT_NUVA-14021002000109,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SCT_NUVA-14541002000109,"COVID-19 vaccine with non-replicating viral vector, adenovirus 26 encoding the spike protein of SARS-CoV-2, in clinical trial, unspecified",False,,
VAC0940,SPUTNIK-LIGHT,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC0941,"Immunoglobulin against anthrax, unspecified",True,SCT_NUVA-11381002000108,"Immunoglobulin against anthrax, unspecified",True,1,1
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SCT_NUVA-11391002000106,"Chicken embryo rabies vaccine, unspecified",True,1,1
VAC0942,"Chicken embryo rabies vaccine, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SCT_NUVA-11401002000108,"Rabies vaccine diploid cells, unspecified",True,2,1
VAC0943,"Rabies vaccine diploid cells, unspecified",True,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SCT_NUVA-11421002000100,"Inactivated whole virion oral cholera vaccine, unspecified",True,1,1
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SCT_NUVA-13631002000100,"Whole inactivated Cholera vaccine, unspecified",False,,
VAC0944,"Inactivated whole virion oral cholera vaccine, unspecified",True,SCT_NUVA-2491002000106,"Cholera vaccine, unspecified",False,,
VAC0945,"Meningococcal vaccine serogroup unknown, unspecified",True,SCT_NUVA-11441002000105,"Meningococcal vaccine serogroup unknown, unspecified",True,3,1
VAC0946,TYPHIDRALL,False,SCT_NUVA-11451002000107,TYPHIDRALL,True,1,1
VAC0946,TYPHIDRALL,False,SCT_NUVA-2081002000104,"Typhoid vaccine, unspecified",False,,
VAC0946,TYPHIDRALL,False,SCT_NUVA-9761002000100,"Typhoid-Paratyphoid vaccine, unspecified",False,,
VAC0947,IMMU-PHILUS,False,SCT_NUVA-11461002000109,IMMU-PHILUS,True,1,1
VAC0947,IMMU-PHILUS,False,SCT_NUVA-2471002000105,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC0947,IMMU-PHILUS,False,SCT_NUVA-4651002000109,"PRP-OMP Hib vaccine, unspecified",False,,
VAC0948,BACITHRAX,False,SCT_NUVA-11471002000104,BACITHRAX,True,1,1
VAC0948,BACITHRAX,False,SCT_NUVA-13151002000101,"Acellular anthrax vaccine, unspecified",False,,
VAC0948,BACITHRAX,False,SCT_NUVA-15621002000104,Adjuvanted adsorbed anthrax vaccine,False,,
VAC0948,BACITHRAX,False,SCT_NUVA-9561002000106,"Anthrax vaccine, unspecified",False,,
VAC0949,IMOVAX BCG,False,SCT_NUVA-11481002000101,IMOVAX BCG,True,1,1
VAC0949,IMOVAX BCG,False,SCT_NUVA-2321002000100,"BCG vaccine, unspecified",False,,
VAC0950,IMOVAX DTP,False,SCT_NUVA-11491002000103,IMOVAX DTP,True,1,1
VAC0950,IMOVAX DTP,False,SCT_NUVA-10231002000105,"Diphtheria-Tetanus-Polio vaccine, unspecified",False,,
VAC0950,IMOVAX DTP,False,SCT_NUVA-1701002000102,"DTIPV vaccine, unspecified",False,,
VAC0951,IMOVAX POLIO ORALE,False,SCT_NUVA-11501002000109,IMOVAX POLIO ORALE,True,1,1
VAC0951,IMOVAX POLIO ORALE,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC0951,IMOVAX POLIO ORALE,False,SCT_NUVA-4431002000102,"OPV 1-2-3, unspecified",False,,
VAC0951,IMOVAX POLIO ORALE,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC0952,IMOVAX COLERA,False,SCT_NUVA-11511002000107,IMOVAX COLERA,True,1,1
VAC0952,IMOVAX COLERA,False,SCT_NUVA-13631002000100,"Whole inactivated Cholera vaccine, unspecified",False,,
VAC0952,IMOVAX COLERA,False,SCT_NUVA-2491002000106,"Cholera vaccine, unspecified",False,,
VAC0952,IMOVAX COLERA,False,SCT_NUVA-9571002000101,"Whole-cell inactivated cholera vaccine, unspecified",False,,
VAC0953,PROCOMVAX,False,SCT_NUVA-11521002000101,PROCOMVAX,True,1,1
VAC0953,PROCOMVAX,False,SCT_NUVA-14771002000107,"Vaccine against hepatitis B and Haemophilus influenzae type b, unspecified",False,,
VAC0953,PROCOMVAX,False,SCT_NUVA-9511002000108,"HepB-Hib, unspecified",False,,
