NUVA;NUVA label;IsAbstract;CVC;CVC label;Best;Blur;Equiv
VAC1001;V4020 VEEV VACCINE;False;;;;
VAC1002;Q-VAX;False;;;;
VAC1003;TEDIVAX PRO ADULTO;False;CVC-68208009;Diphtheria-tetanus Td vaccine, unspecified;True;14;0
VAC1004;TEDIVAX;False;CVC-7921000087109;DT vaccine, unspecified;True;28;0
VAC1005;REVAC-B PLUS ADULT VACCINE;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC1005;REVAC-B PLUS ADULT VACCINE;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1006;SHANVAC B;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC1006;SHANVAC B;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1007;ISTIVAC4;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;True;10;0
VAC1008;DITEMER;False;CVC-7921000087109;DT vaccine, unspecified;True;28;0
VAC1009;TETAMER;False;CVC-333621002;Tetanus vaccine, unspecified;True;36;0
VAC1010;TRIAMER;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC1011;DITEKIBOOSTER;False;CVC-7851000087109;Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified;True;6;0
VAC1012;PICOVAX;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC1012;PICOVAX;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1013;FLUBLOK TRIVALENT;False;;;;
VAC1014;PROVARIVAX;False;CVC-108729007;Chickenpox vaccine, unspecified;True;7;0
VAC1015;COMBIVAX;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC1016;IDFLU;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;True;40;0
VAC1017;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA;False;CVC-37311000087109;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA;True;1;1
VAC1017;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1017;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1018;NOORA VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1019;SPIKEVAX 0,1 mg/mL MODERNA;False;CVC-35651000087105;SPIKEVAX 0,1 mg/mL MODERNA;True;1;1
VAC1019;SPIKEVAX 0,1 mg/mL MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1019;SPIKEVAX 0,1 mg/mL MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1020;VACCIN HEPATITE A AVENTIS PASTEUR MSD;False;;;;
VAC1021;COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER;False;CVC-37871000087108;COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER;True;1;1
VAC1021;COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1021;COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1022;COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1022;COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1023;COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER;False;CVC-37691000087106;COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER;True;1;1
VAC1023;COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1023;COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1024;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA;False;CVC-37651000087101;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA;True;1;1
VAC1024;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1024;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1025;CORBEVAX;False;CVC-47591000087109;CORBEVAX;True;1;1
VAC1025;CORBEVAX;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1026;SOBERANA 02 FINLAY-FR-2 COVID-19 VACCINE;False;CVC-34591000087100;SOBERANA 02 FINLAY-FR-2 COVID-19 VACCINE;True;1;1
VAC1026;SOBERANA 02 FINLAY-FR-2 COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1027;KOVIVAC CHUMAKOV COVID-19 VACCINE;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC1027;KOVIVAC CHUMAKOV COVID-19 VACCINE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1028;RECOMBIVAX HB DIALYSÉ;False;CVC-8781000087106;Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified;True;5;0
VAC1028;RECOMBIVAX HB DIALYSÉ;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1029;QUINTANRIX;False;;;;
VAC1030;GEMCOVAC-19;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1030;GEMCOVAC-19;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1031;SPIKEVAX 50 µg MONODOSE MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1031;SPIKEVAX 50 µg MONODOSE MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1032;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1032;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1033;COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER;False;CVC-37701000087106;COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER;True;1;1
VAC1033;COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1033;COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1034;HEBERBIOVAC B 10 µg;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1034;HEBERBIOVAC B 10 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1035;HEBERBIOVAC HB 20 µg;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC1035;HEBERBIOVAC HB 20 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1036;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA;False;CVC-38591000087106;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA;True;1;1
VAC1036;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;False;;
VAC1036;SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1037;Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified;True;CVC-333699008;Tick-borne encephalitis vaccine, unspecified;True;10;0
VAC1038;Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified;True;CVC-333699008;Tick-borne encephalitis vaccine, unspecified;True;10;0
VAC1039;COVID-19 mRNA vaccine, original virus, 50 µg, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1039;COVID-19 mRNA vaccine, original virus, 50 µg, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1040;AREXVY;False;CVC-51301000087102;AREXVY;True;1;1
VAC1041;COVID-19 mRNA vaccine, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;1
VAC1041;COVID-19 mRNA vaccine, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1042;COVID-19 vaccine, non-replicating viral vector, unspecified;True;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;1
VAC1042;COVID-19 vaccine, non-replicating viral vector, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1043;COVID-19 vaccine, protein subunit, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1044;COVID-19 vaccine, whole virion inactivated, unspecified;True;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;1
VAC1044;COVID-19 vaccine, whole virion inactivated, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1045;INFANRIX-IPV/HIB;False;CVC-7931000087106;Pentavalent DTaPHibIPV vaccine, unspecified;True;9;0
VAC1045;INFANRIX-IPV/HIB;False;CVC-8221000087100;Pentavalent DTaPHibIPV vaccine, unspecified;True;9;0
VAC1046;BEYFORTUS 50 MG (NIRSEVIMAB);False;CVC-108725001;Respiratory Syncytial Virus monoclonal antibody, unspecified;True;8;0
VAC1047;ABRYSVO;False;CVC-55351000087104;ABRYSVO;True;1;1
VAC1048;DECAVAC;False;CVC-68208009;Diphtheria-tetanus Td vaccine, unspecified;True;14;0
VAC1049;TDVAX;False;CVC-68208009;Diphtheria-tetanus Td vaccine, unspecified;True;14;0
VAC1050;BEYFORTUS 100 MG (NIRSEVIMAB);False;CVC-108725001;Respiratory Syncytial Virus monoclonal antibody, unspecified;True;8;0
VAC1051;PFIZER COMIRNATY-30 XBB.1.5;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1051;PFIZER COMIRNATY-30 XBB.1.5;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1052;PFIZER COMIRNATY-10 XBB.1.5;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1052;PFIZER COMIRNATY-10 XBB.1.5;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1053;PFIZER COMIRNATY-3 XBB.1.5;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1053;PFIZER COMIRNATY-3 XBB.1.5;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1054;COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg);False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1054;COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg);False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1055;NUVAXOVID XBB.1.5;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1056;R21/MATRIX-M;False;;;;
VAC1057;ENGERIX B JUNIOR;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1057;ENGERIX B JUNIOR;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1058;SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1058;SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1059;SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1059;SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1060;SPIKEVAX XBB.1.5 50 µg MODERNA;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1060;SPIKEVAX XBB.1.5 50 µg MODERNA;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1061;PENBRAYA;False;;;;
VAC1062;CMV immune globulin;True;CVC-9778000;CMV immune globulin;True;1;1
VAC1063;Hepatitis C vaccine, unspecified;True;;;;
VAC1064;HIV vaccine, unspecified;True;;;;
VAC1065;Leprosy vaccine;True;;;;
VAC1066;Melanoma vaccine, unspecified;True;;;;
VAC1067;Streptococcus pyogenes vaccine, unspecified;True;;;;
VAC1068;Rift Valley fever vaccine, unspecified;True;;;;
VAC1069;Vaccinia immune globulin;True;CVC-79873000;Vaccinia immune globulin;True;1;1
VAC1070;FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE;False;;;;
VAC1071;RSV antibody or vaccine, unspecified;True;;;;
VAC1072;COVID-19 mRNA vaccine, original virus, 25 µg, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1072;COVID-19 mRNA vaccine, original virus, 25 µg, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1073;Lyme disease vaccine, unspecified;True;CVC-116083002;Lyme disease vaccine, unspecified;True;4;1
VAC1074;CYFENDUS;False;CVC-333521006;Anthrax vaccine, unspecified;True;6;0
VAC1075;Acellular anthrax vaccine, unspecified;True;CVC-333521006;Anthrax vaccine, unspecified;True;6;0
VAC1076;UROMUNE (MV 140);False;;;;
VAC1077;ENVAX-A71;False;;;;
VAC1078;ENVACGEN;False;;;;
VAC1079;VAX-SPIRAL;False;;;;
VAC1080;COVAXIN;False;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC1080;COVAXIN;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1081;BAYGAM;False;;;;
VAC1082;BAYHEP B;False;CVC-9542007;Hepatitis B immunoglobulin, unspecified;True;3;0
VAC1083;BAYRAB;False;CVC-80834004;Rabies immunoglobulin human origin, unspecified;True;4;0
VAC1084;BAYTET;False;CVC-86337009;Tetanus immunoglobulin, unspecified;True;6;0
VAC1085;MYCOBAX;False;CVC-418268006;BCG vaccine, unspecified;True;18;0
VAC1086;PNEUMUNE;False;CVC-7261000087106;Pneumococcal conjugate vaccine, serotypes unspecified;True;11;0
VAC1086;PNEUMUNE;False;CVC-135642004;Pneumococcal vaccine, unspecified;False;;
VAC1086;PNEUMUNE;False;CVC-333598008;Pneumococcal vaccine, unspecified;False;;
VAC1087;HYPERTET;False;CVC-33841000087107;HYPERTET;True;1;1
VAC1087;HYPERTET;False;CVC-86337009;Tetanus immunoglobulin, unspecified;False;;
VAC1088;HYPERRAB;False;CVC-31551000087108;HYPERRAB;True;1;1
VAC1088;HYPERRAB;False;CVC-80834004;Rabies immunoglobulin human origin, unspecified;False;;
VAC1089;HYPERHEP B;False;CVC-7951000087102;HYPERHEP B;True;1;1
VAC1089;HYPERHEP B;False;CVC-9542007;Hepatitis B immunoglobulin, unspecified;False;;
VAC1090;MENZB;False;CVC-785864002;Meningococcal B vaccine, unspecified;True;7;0
VAC1091;VARIZIG;False;CVC-7991000087107;VARIZIG;True;1;1
VAC1091;VARIZIG;False;CVC-62294009;Varicella-Zoster immunoglobulin, unspecified;False;;
VAC1092;KAMRAB;False;CVC-80834004;Rabies immunoglobulin human origin, unspecified;True;4;0
VAC1093;HEPAGAM;False;CVC-7941000087100;HEPAGAM;True;1;1
VAC1093;HEPAGAM;False;CVC-9542007;Hepatitis B immunoglobulin, unspecified;False;;
VAC1094;OROCHOL;False;CVC-35736007;Cholera vaccine, unspecified;True;20;0
VAC1095;MVA85A;False;CVC-418268006;BCG vaccine, unspecified;True;18;0
VAC1096;MORCVAX;False;CVC-35736007;Cholera vaccine, unspecified;True;20;0
VAC1097;CYTOGAM;False;CVC-19331000087104;CYTOGAM;True;1;1
VAC1097;CYTOGAM;False;CVC-9778000;CMV immune globulin;False;;
VAC1098;XANAFLU;False;CVC-19291000087108;XANAFLU;True;1;1
VAC1098;XANAFLU;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;False;;
VAC1099;BABYBIG;False;;;;
VAC1100;BOTULISM ANTITOXIN BEHRING;False;CVC-19361000087106;BOTULISM ANTITOXIN BEHRING;True;1;1
VAC1100;BOTULISM ANTITOXIN BEHRING;False;CVC-21911000087100;Botulinum antitoxin;False;;
VAC1100;BOTULISM ANTITOXIN BEHRING;False;CVC-86080005;Botulinum antitoxin;False;;
VAC1101;DOTARICIN;False;;;;
VAC1102;HIB-IMMUNE;False;;;;
VAC1103;HIB-VAX;False;;;;
VAC1104;DIPHTHERIA ANTITOXIN B.P.;False;CVC-19431000087108;DIPHTHERIA ANTITOXIN B.P.;True;1;1
VAC1104;DIPHTHERIA ANTITOXIN B.P.;False;CVC-77048008;Diphtheria antitoxin, unspecified;False;;
VAC1105;BAT EMERGENT BIOSOLUTIONS;False;CVC-21911000087100;Botulinum antitoxin;True;3;0
VAC1105;BAT EMERGENT BIOSOLUTIONS;False;CVC-86080005;Botulinum antitoxin;True;3;0
VAC1106;COVID-19 VLP vaccine, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1107;Whole inactivated Cholera vaccine, unspecified;True;CVC-35736007;Cholera vaccine, unspecified;True;20;0
VAC1108;COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1108;COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1109;ACW unconjugated meningococcal vaccine, unspecified;True;;;;
VAC1110;Meningococcal C vaccine unconjugated, unspecified;True;;;;
VAC1111;Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified;True;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1112;Live attenuated quadrivalent influenza vaccine, unspecified;True;CVC-409269001;Influenza vaccine, live attenuated, unspecified;True;6;0
VAC1113;COVID-19 protein subunit vaccine, recombinant spike protein, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1114;Vaccine against typhoid fever and hepatitis A, unspecified;True;CVC-333707007;Typhoid-hepatitis A vaccine, unspecified;True;5;0
VAC1115;Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified;True;CVC-7931000087106;Pentavalent DTaPHibIPV vaccine, unspecified;True;9;0
VAC1115;Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified;True;CVC-8221000087100;Pentavalent DTaPHibIPV vaccine, unspecified;True;9;0
VAC1116;Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified;True;;;;
VAC1117;COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1117;COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1118;Enterovirus A71 vaccine, unspecified;True;;;;
VAC1119;COVID-19 inactivated vaccine, whole virus, authorized, unspecified;True;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC1119;COVID-19 inactivated vaccine, whole virus, authorized, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1120;Trivalent leptospirosis vaccine, unspecified;True;;;;
VAC1121;Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified;True;CVC-7731000087108;Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified;True;8;0
VAC1122;1st generation live smallpox vaccine, unspecified;True;CVC-33234009;Smallpox vaccine, unspecified;True;18;0
VAC1123;Live attenuated trivalent influenza vaccine, unspecified;True;CVC-409269001;Influenza vaccine, live attenuated, unspecified;True;6;0
VAC1124;Inactivated whole virus COVID-19 vaccine, in clinical trial, unspecified;True;CVC-1157024006;COVID-19 vaccine, whole virion inactivated, unspecified;True;13;0
VAC1124;Inactivated whole virus COVID-19 vaccine, in clinical trial, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1125;Hepatitis B vaccine, unspecified;True;;;;
VAC1126;Pentavalent DTP Hib vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified;True;;;;
VAC1127;Immunoglobulin against hepatitis A, measles, chickenpox and rubella, unspecified;True;;;;
VAC1128;COVID-19 plasmid DNA vaccine, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1129;COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1130;Trivalent inactivated seasonal influenza vaccine and tetanus toxoid, unspecified;True;;;;
VAC1131;17-valent unconjugated pneumococcal vaccine, unspecified;True;CVC-135642004;Pneumococcal vaccine, unspecified;True;8;0
VAC1131;17-valent unconjugated pneumococcal vaccine, unspecified;True;CVC-333598008;Pneumococcal vaccine, unspecified;True;8;0
VAC1132;COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
