NUVA,NUVA label,IsAbstract,CVX,CVX label,Best,Blur,Equiv
VAC1028,RECOMBIVAX HB DIALYSÉ,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1029,QUINTANRIX,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1029,QUINTANRIX,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1030,GEMCOVAC-19,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1030,GEMCOVAC-19,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,CVX-221,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,0
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,CVX-227,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,0
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,CVX-312,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,0
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,CVX-519,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,True,1,1
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CVX-230,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,2,0
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CVX-301,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,2,0
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1034,HEBERBIOVAC B 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1034,HEBERBIOVAC B 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1034,HEBERBIOVAC B 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1035,HEBERBIOVAC HB 20 µg,False,CVX-189,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1035,HEBERBIOVAC HB 20 µg,False,CVX-43,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1035,HEBERBIOVAC HB 20 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CVX-229,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified",True,2,0
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,CVX-223,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,3,1
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,CVX-222,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,CVX-77,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,CVX-224,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,4,1
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,CVX-222,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,CVX-77,"Tick-borne encephalitis vaccine, unspecified",False,,
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,CVX-221,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,3
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,CVX-227,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,3
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,CVX-312,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,3,3
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1040,AREXVY,False,CVX-303,"Respiratory syncytial virus (RSV) vaccine, recombinant, F protein-derived RSVPreF3 antigen, unspecified",True,2,0
VAC1040,AREXVY,False,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1040,AREXVY,False,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1041,"COVID-19 mRNA vaccine, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1041,"COVID-19 mRNA vaccine, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1042,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1042,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1043,"COVID-19 vaccine, protein subunit, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1043,"COVID-19 vaccine, protein subunit, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1044,"COVID-19 vaccine, whole virion inactivated, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1044,"COVID-19 vaccine, whole virion inactivated, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1045,INFANRIX-IPV/HIB,False,CVX-120,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1045,INFANRIX-IPV/HIB,False,CVX-170,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,CVX-306,BEYFORTUS 50 MG (NIRSEVIMAB),True,1,1
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,CVX-315,"Respiratory Syncytial Virus monoclonal antibody, unspecified",False,,
VAC1047,ABRYSVO,False,CVX-305,"Respiratory syncytial virus (RSV) vaccine, recombinant, F-glycoprotein (prefusion) RSV subtypes A and B, unspecified",True,2,0
VAC1047,ABRYSVO,False,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1047,ABRYSVO,False,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1048,DECAVAC,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1048,DECAVAC,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1048,DECAVAC,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1048,DECAVAC,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1048,DECAVAC,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,CVX-307,BEYFORTUS 100 MG (NIRSEVIMAB),True,1,1
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,CVX-304,"RSV antibody or vaccine, unspecified",False,,
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,CVX-314,"RSV antibody or vaccine, unspecified",False,,
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,CVX-315,"Respiratory Syncytial Virus monoclonal antibody, unspecified",False,,
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,CVX-302,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified",True,2,0
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1055,NUVAXOVID XBB.1.5,False,CVX-211,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,7,0
VAC1055,NUVAXOVID XBB.1.5,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1055,NUVAXOVID XBB.1.5,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1056,R21/MATRIX-M,False,CVX-67,"Malaria vaccine, unspecified",True,4,0
VAC1057,ENGERIX B JUNIOR,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1057,ENGERIX B JUNIOR,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1057,ENGERIX B JUNIOR,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1058,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA",False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1058,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA",False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1059,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA",False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1059,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA",False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1061,PENBRAYA,False,CVX-316,"ABCWY meningococcal vaccine, unspecified",True,2,0
VAC1061,PENBRAYA,False,CVX-328,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",False,,
VAC1062,CMV immune globulin,True,CVX-29,CMV immune globulin,True,2,1
VAC1063,"Hepatitis C vaccine, unspecified",True,CVX-58,"Hepatitis C vaccine, unspecified",True,1,1
VAC1064,"HIV vaccine, unspecified",True,CVX-61,"HIV vaccine, unspecified",True,1,1
VAC1065,Leprosy vaccine,True,CVX-65,Leprosy vaccine,True,1,1
VAC1066,"Melanoma vaccine, unspecified",True,CVX-68,"Melanoma vaccine, unspecified",True,1,1
VAC1067,"Streptococcus pyogenes vaccine, unspecified",True,CVX-72,"Streptococcus pyogenes vaccine, unspecified",True,1,1
VAC1068,"Rift Valley fever vaccine, unspecified",True,CVX-73,"Rift Valley fever vaccine, unspecified",True,1,1
VAC1069,Vaccinia immune globulin,True,CVX-79,Vaccinia immune globulin,True,1,1
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CVX-197,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,4,0
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1071,"RSV antibody or vaccine, unspecified",True,CVX-304,"RSV antibody or vaccine, unspecified",True,3,2
VAC1071,"RSV antibody or vaccine, unspecified",True,CVX-314,"RSV antibody or vaccine, unspecified",True,3,2
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,CVX-228,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,1,2
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,CVX-311,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,1,2
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1073,"Lyme disease vaccine, unspecified",True,CVX-66,"Lyme disease vaccine, unspecified",True,4,1
VAC1074,CYFENDUS,False,CVX-24,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC1074,CYFENDUS,False,CVX-318,Adjuvanted adsorbed anthrax vaccine,True,5,0
VAC1074,CYFENDUS,False,CVX-319,"Anthrax vaccine, unspecified",False,,
VAC1075,"Acellular anthrax vaccine, unspecified",True,CVX-319,"Anthrax vaccine, unspecified",True,2,0
VAC1076,UROMUNE (MV 140),False,,,,,
VAC1077,ENVAX-A71,False,,,,,
VAC1078,ENVACGEN,False,,,,,
VAC1079,VAX-SPIRAL,False,,,,,
VAC1080,COVAXIN,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1080,COVAXIN,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1081,BAYGAM,False,,,,,
VAC1082,BAYHEP B,False,CVX-30,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1083,BAYRAB,False,CVX-34,"Rabies immunoglobulin, unspecified",True,11,0
VAC1084,BAYTET,False,CVX-13,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1084,BAYTET,False,CVX-180,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1085,MYCOBAX,False,CVX-19,"BCG vaccine, unspecified",True,19,0
VAC1086,PNEUMUNE,False,CVX-152,"Pneumococcal conjugate vaccine, serotypes unspecified",True,5,0
VAC1086,PNEUMUNE,False,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1087,HYPERTET,False,CVX-13,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1087,HYPERTET,False,CVX-180,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1088,HYPERRAB,False,CVX-34,"Rabies immunoglobulin, unspecified",True,11,0
VAC1089,HYPERHEP B,False,CVX-30,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1090,MENZB,False,CVX-164,"Meningococcal B vaccine, unspecified",True,4,0
VAC1091,VARIZIG,False,CVX-117,"Varicella-Zoster immunoglobulin, unspecified",True,3,0
VAC1091,VARIZIG,False,CVX-36,"Varicella-Zoster immunoglobulin, unspecified",True,3,0
VAC1092,KAMRAB,False,CVX-34,"Rabies immunoglobulin, unspecified",True,11,0
VAC1093,HEPAGAM,False,CVX-30,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1094,OROCHOL,False,CVX-174,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC1094,OROCHOL,False,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1095,MVA85A,False,CVX-19,"BCG vaccine, unspecified",True,19,0
VAC1096,MORCVAX,False,CVX-173,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1096,MORCVAX,False,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1097,CYTOGAM,False,CVX-29,CMV immune globulin,True,2,0
VAC1098,XANAFLU,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1098,XANAFLU,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1098,XANAFLU,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1098,XANAFLU,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1099,BABYBIG,False,,,,,
VAC1100,BOTULISM ANTITOXIN BEHRING,False,CVX-27,Botulinum antitoxin,True,4,0
VAC1101,DOTARICIN,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",True,10,0
VAC1101,DOTARICIN,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1102,HIB-IMMUNE,False,,,,,
VAC1103,HIB-VAX,False,,,,,
VAC1104,DIPHTHERIA ANTITOXIN B.P.,False,CVX-12,"Diphtheria antitoxin, unspecified",True,3,0
VAC1105,BAT EMERGENT BIOSOLUTIONS,False,CVX-27,Botulinum antitoxin,True,4,0
VAC1106,"COVID-19 VLP vaccine, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1106,"COVID-19 VLP vaccine, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1107,"Whole inactivated Cholera vaccine, unspecified",True,CVX-26,"Cholera vaccine, unspecified",True,8,0
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1109,"ACW unconjugated meningococcal vaccine, unspecified",True,,,,,
VAC1110,"Meningococcal C vaccine unconjugated, unspecified",True,,,,,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,CVX-39,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,CVX-129,"Japanese encephalitis vaccine, unspecified",False,,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,CVX-134,"Japanese encephalitis vaccine, unspecified",False,,
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CVX-149,"Live attenuated quadrivalent influenza vaccine, unspecified",True,3,1
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CVX-151,"Influenza vaccine, live attenuated, unspecified",False,,
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1114,"Vaccine against typhoid fever and hepatitis A, unspecified",True,,,,,
VAC1115,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,CVX-120,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1115,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,CVX-170,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CVX-18,"Rabies vaccine, unspecified",True,22,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CVX-40,"Rabies vaccine, unspecified",True,22,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CVX-90,"Rabies vaccine, unspecified",True,22,0
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,CVX-230,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,2,2
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,CVX-301,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,2,2
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1118,"Enterovirus A71 vaccine, unspecified",True,,,,,
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1120,"Trivalent leptospirosis vaccine, unspecified",True,,,,,
VAC1121,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",True,CVX-146,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC1122,"1st generation live smallpox vaccine, unspecified",True,CVX-105,"Smallpox vaccine, unspecified",True,15,0
VAC1122,"1st generation live smallpox vaccine, unspecified",True,CVX-325,"Smallpox vaccine, unspecified",True,15,0
VAC1122,"1st generation live smallpox vaccine, unspecified",True,CVX-75,"Smallpox vaccine, unspecified",True,15,0
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CVX-111,"Live attenuated trivalent influenza vaccine, unspecified",True,3,2
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CVX-333,"Live attenuated trivalent influenza vaccine, unspecified",True,3,2
