NUVA,NUVA label,IsAbstract,CPT,CPT label,Best,Blur,Equiv
VAC0979,VACCINO ANTITETANICO ISI,False,CPT-90703,"Tetanus vaccine, unspecified",True,36,0
VAC0980,VAC.DPT ISI,False,,,,,
VAC0981,VACCINO PERTOSSE ISI,False,,,,,
VAC0982,VACCINO TIFICO ISI,False,,,,,
VAC0983,VACCINO ANTIPOL ISI,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC0984,VACCINO ANTIVAIOLOSO ISI,False,,,,,
VAC0985,VACCINO TAB TE ISI,False,,,,,
VAC0986,H ATETAL ISI,False,CPT-90703,"Tetanus vaccine, unspecified",True,36,0
VAC0987,TANRIX,False,CPT-90703,"Tetanus vaccine, unspecified",True,36,0
VAC0988,VACCINO MENINGOCOCCICO POLISACCARIDICO TETRAVALENTE GSK,False,CPT-90733,"Unconjugated meningococcal vaccine ACWY, unspecified",True,6,0
VAC0989,HANTAVAX,False,,,,,
VAC0990,ALPHARIX,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0990,ALPHARIX,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC0990,ALPHARIX,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0990,ALPHARIX,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0990,ALPHARIX,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0991,FLULAVAL QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC0992,AFLURIA QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC0993,TD ADSORBED,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC0994,VARIVAX II,False,CPT-90716,"Chickenpox vaccine, unspecified",True,9,0
VAC0995,IMVAMUNE,False,,,,,
VAC0996,ACAM2000,False,CPT-90622,ACAM2000,True,1,1
VAC0997,"Pneumococcal 13-valent conjugate vaccine, unspecified",True,CPT-90670,"Pneumococcal 13-valent conjugate vaccine, unspecified",True,2,1
VAC0998,LC16,False,,,,,
VAC0999,WETVAX APSV,False,,,,,
VAC1000,VACV VACCINIA VIRUS LISTER ELSTREE,False,,,,,
VAC1001,V4020 VEEV VACCINE,False,,,,,
VAC1002,Q-VAX,False,,,,,
VAC1003,TEDIVAX PRO ADULTO,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1004,TEDIVAX,False,CPT-90702,"DT vaccine, unspecified",True,28,0
VAC1005,REVAC-B PLUS ADULT VACCINE,False,CPT-90743,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1005,REVAC-B PLUS ADULT VACCINE,False,CPT-90746,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1005,REVAC-B PLUS ADULT VACCINE,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1006,SHANVAC B,False,CPT-90743,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1006,SHANVAC B,False,CPT-90746,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1006,SHANVAC B,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1007,ISTIVAC4,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1007,ISTIVAC4,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1007,ISTIVAC4,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1007,ISTIVAC4,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1007,ISTIVAC4,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1007,ISTIVAC4,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1007,ISTIVAC4,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1007,ISTIVAC4,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1008,DITEMER,False,CPT-90702,"DT vaccine, unspecified",True,28,0
VAC1009,TETAMER,False,CPT-90703,"Tetanus vaccine, unspecified",True,36,0
VAC1010,TRIAMER,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1011,DITEKIBOOSTER,False,CPT-90715,"Tdap - Diphtheria-Tetanus-Pertussis vaccine, low dose, unspecified",True,8,0
VAC1012,PICOVAX,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1013,FLUBLOK TRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1013,FLUBLOK TRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1013,FLUBLOK TRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1014,PROVARIVAX,False,CPT-90716,"Chickenpox vaccine, unspecified",True,9,0
VAC1015,COMBIVAX,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1016,IDFLU,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1016,IDFLU,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1016,IDFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1016,IDFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1016,IDFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1017,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (50 µg/50 µg)/mL MULTIDOSE MODERNA,False,,,,,
VAC1018,NOORA VACCINE,False,,,,,
VAC1019,"SPIKEVAX 0,1 mg/mL MODERNA",False,,,,,
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CPT-90632,"Inactivated hepatitis A vaccine, adult dose, unspecified",True,5,0
VAC1020,VACCIN HEPATITE A AVENTIS PASTEUR MSD,False,CPT-90730,"Inactivated hepatitis A vaccine, unspecified",False,,
VAC1021,COMIRNATY ORIGINAL/OMICRON BA.1 (15/15 µg) BIONTECH-PFIZER,False,,,,,
VAC1022,COMIRNATY 3 µg 6 MOIS-4 ANS BIONTECH-PFIZER,False,,,,,
VAC1023,COMIRNATY ORIGINAL/OMICRON BA.4-5 (15/15 µg) BIONTECH-PFIZER,False,,,,,
VAC1024,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 (50 µg/50 µg)/mL MODERNA,False,,,,,
VAC1025,CORBEVAX,False,,,,,
VAC1026,SOBERANA 02 FINLAY-FR-2 COVID-19 VACCINE,False,,,,,
VAC1027,KOVIVAC CHUMAKOV COVID-19 VACCINE,False,,,,,
VAC1028,RECOMBIVAX HB DIALYSÉ,False,CPT-90740,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,5,0
VAC1028,RECOMBIVAX HB DIALYSÉ,False,CPT-90747,"Hepatitis B vaccine, monovalent, dialysis patient dosage, unspecified",True,5,0
VAC1028,RECOMBIVAX HB DIALYSÉ,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1029,QUINTANRIX,False,,,,,
VAC1030,GEMCOVAC-19,False,,,,,
VAC1031,SPIKEVAX 50 µg MONODOSE MODERNA,False,,,,,
VAC1032,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.1 (25 µg/25 µg) MODERNA,False,,,,,
VAC1033,COMIRNATY ORIGINAL/OMICRON BA.4-5 (5/5 µg) BIONTECH-PFIZER,False,,,,,
VAC1034,HEBERBIOVAC B 10 µg,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1034,HEBERBIOVAC B 10 µg,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1035,HEBERBIOVAC HB 20 µg,False,CPT-90743,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1035,HEBERBIOVAC HB 20 µg,False,CPT-90746,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1035,HEBERBIOVAC HB 20 µg,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1036,SPIKEVAX BIVALENT ORIGINAL/OMICRON BA.4-5 25 µg/25 µg MODERNA,False,,,,,
VAC1037,"Tick-borne encephalitis vaccine, Neudörfl strain, paediatric dose, unspecified",True,,,,,
VAC1038,"Tick-borne encephalitis vaccine, Neudörfl strain, adult dose, unspecified",True,,,,,
VAC1039,"COVID-19 mRNA vaccine, original virus, 50 µg, unspecified",True,,,,,
VAC1040,AREXVY,False,,,,,
VAC1041,"COVID-19 mRNA vaccine, unspecified",True,,,,,
VAC1042,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,,,,,
VAC1043,"COVID-19 vaccine, protein subunit, unspecified",True,,,,,
VAC1044,"COVID-19 vaccine, whole virion inactivated, unspecified",True,,,,,
VAC1045,INFANRIX-IPV/HIB,False,CPT-90698,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1046,BEYFORTUS 50 MG (NIRSEVIMAB),False,,,,,
VAC1047,ABRYSVO,False,,,,,
VAC1048,DECAVAC,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1049,TDVAX,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1050,BEYFORTUS 100 MG (NIRSEVIMAB),False,,,,,
VAC1051,PFIZER COMIRNATY-30 XBB.1.5,False,,,,,
VAC1052,PFIZER COMIRNATY-10 XBB.1.5,False,,,,,
VAC1053,PFIZER COMIRNATY-3 XBB.1.5,False,,,,,
VAC1054,"COMIRNATY ORIGINAL/OMICRON BA.4-5 (1,5/1,5 µg)",False,,,,,
VAC1055,NUVAXOVID XBB.1.5,False,,,,,
VAC1056,R21/MATRIX-M,False,,,,,
VAC1057,ENGERIX B JUNIOR,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1057,ENGERIX B JUNIOR,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1058,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 50 µg MODERNA",False,,,,,
VAC1059,"SPIKEVAX XBB.1.5 0,1 mg/mL dose 25 µg MODERNA",False,,,,,
VAC1060,SPIKEVAX XBB.1.5 50 µg MODERNA,False,,,,,
VAC1061,PENBRAYA,False,,,,,
VAC1062,CMV immune globulin,True,,,,,
VAC1063,"Hepatitis C vaccine, unspecified",True,,,,,
VAC1064,"HIV vaccine, unspecified",True,,,,,
VAC1065,Leprosy vaccine,True,,,,,
VAC1066,"Melanoma vaccine, unspecified",True,,,,,
VAC1067,"Streptococcus pyogenes vaccine, unspecified",True,,,,,
VAC1068,"Rift Valley fever vaccine, unspecified",True,,,,,
VAC1069,Vaccinia immune globulin,True,,,,,
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1070,FLUZONE HIGH-DOSE QUADRIVALENT SOUTHERN HEMISPHERE,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1071,"RSV antibody or vaccine, unspecified",True,,,,,
VAC1072,"COVID-19 mRNA vaccine, original virus, 25 µg, unspecified",True,,,,,
VAC1073,"Lyme disease vaccine, unspecified",True,,,,,
VAC1074,CYFENDUS,False,CPT-90581,"Anthrax vaccine, unspecified",True,7,0
VAC1075,"Acellular anthrax vaccine, unspecified",True,CPT-90581,"Anthrax vaccine, unspecified",True,7,0
VAC1076,UROMUNE (MV 140),False,,,,,
VAC1077,ENVAX-A71,False,,,,,
VAC1078,ENVACGEN,False,,,,,
VAC1079,VAX-SPIRAL,False,,,,,
VAC1080,COVAXIN,False,,,,,
VAC1081,BAYGAM,False,,,,,
VAC1082,BAYHEP B,False,CPT-90371,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1083,BAYRAB,False,CPT-90375,"Rabies immunoglobulin, unspecified",True,11,0
VAC1083,BAYRAB,False,CPT-90376,"Rabies immunoglobulin, unspecified",True,11,0
VAC1084,BAYTET,False,CPT-90389,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1085,MYCOBAX,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC1085,MYCOBAX,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC1086,PNEUMUNE,False,,,,,
VAC1087,HYPERTET,False,CPT-90389,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1088,HYPERRAB,False,CPT-90375,"Rabies immunoglobulin, unspecified",True,11,0
VAC1088,HYPERRAB,False,CPT-90376,"Rabies immunoglobulin, unspecified",True,11,0
VAC1089,HYPERHEP B,False,CPT-90371,HYPERHEP B,True,6,1
VAC1090,MENZB,False,,,,,
VAC1091,VARIZIG,False,CPT-90396,"Varicella-Zoster immunoglobulin, unspecified",True,3,0
VAC1092,KAMRAB,False,CPT-90375,"Rabies immunoglobulin, unspecified",True,11,0
VAC1092,KAMRAB,False,CPT-90376,"Rabies immunoglobulin, unspecified",True,11,0
VAC1093,HEPAGAM,False,CPT-90371,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1094,OROCHOL,False,CPT-90625,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC1094,OROCHOL,False,CPT-90725,"Cholera vaccine, unspecified",False,,
VAC1095,MVA85A,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC1095,MVA85A,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC1096,MORCVAX,False,CPT-90725,"Cholera vaccine, unspecified",True,17,0
VAC1097,CYTOGAM,False,,,,,
VAC1098,XANAFLU,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1098,XANAFLU,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1098,XANAFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1098,XANAFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1098,XANAFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1099,BABYBIG,False,,,,,
VAC1100,BOTULISM ANTITOXIN BEHRING,False,CPT-90287,Botulinum antitoxin,True,4,0
VAC1101,DOTARICIN,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1101,DOTARICIN,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1101,DOTARICIN,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1102,HIB-IMMUNE,False,,,,,
VAC1103,HIB-VAX,False,,,,,
VAC1104,DIPHTHERIA ANTITOXIN B.P.,False,CPT-90296,"Diphtheria antitoxin, unspecified",True,3,0
VAC1105,BAT EMERGENT BIOSOLUTIONS,False,CPT-90287,Botulinum antitoxin,True,4,0
VAC1106,"COVID-19 VLP vaccine, unspecified",True,,,,,
VAC1107,"Whole inactivated Cholera vaccine, unspecified",True,CPT-90725,"Cholera vaccine, unspecified",True,17,0
VAC1108,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.1 variant, unspecified",True,,,,,
VAC1109,"ACW unconjugated meningococcal vaccine, unspecified",True,,,,,
VAC1110,"Meningococcal C vaccine unconjugated, unspecified",True,,,,,
VAC1111,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",True,CPT-90735,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CPT-90660,"Influenza vaccine, live attenuated, unspecified",True,6,0
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1112,"Live attenuated quadrivalent influenza vaccine, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1113,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,,,,,
VAC1114,"Vaccine against typhoid fever and hepatitis A, unspecified",True,,,,,
VAC1115,"Pentavalent vaccine DTPaHibP - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,CPT-90698,"Pentavalent DTaPHibIPV vaccine, unspecified",True,13,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC1116,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",True,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC1117,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 5 micrograms, unspecified",True,,,,,
VAC1118,"Enterovirus A71 vaccine, unspecified",True,,,,,
VAC1119,"COVID-19 inactivated vaccine, whole virus, authorized, unspecified",True,,,,,
VAC1120,"Trivalent leptospirosis vaccine, unspecified",True,,,,,
VAC1121,"Hexavalent vaccine DTPaHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 10µg, unspecified",True,CPT-90697,"Hexavalent vaccine DTPCaHibHepB - Diphtheria-Tetanus-Polio-Acellular Pertussis-Hib-HepB, unspecified",True,9,0
VAC1122,"1st generation live smallpox vaccine, unspecified",True,,,,,
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CPT-90660,"Influenza vaccine, live attenuated, unspecified",True,6,0
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1123,"Live attenuated trivalent influenza vaccine, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1124,"Inactivated whole virus COVID-19 vaccine, in clinical trial, unspecified",True,,,,,
VAC1125,"Hepatitis B vaccine, unspecified",True,,,,,
VAC1126,"Pentavalent DTP Hib vaccine - Diphtheria-Tetanus-Pertussis-Hib PRP-Polio, unspecified",True,,,,,
VAC1127,"Immunoglobulin against hepatitis A, measles, chickenpox and rubella, unspecified",True,,,,,
VAC1128,"COVID-19 plasmid DNA vaccine, unspecified",True,,,,,
VAC1129,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,,,,,
VAC1130,"Trivalent inactivated seasonal influenza vaccine and tetanus toxoid, unspecified",True,,,,,
VAC1131,"17-valent unconjugated pneumococcal vaccine, unspecified",True,,,,,
VAC1132,"COVID-19 bivalent mRNA vaccine, original virus + Omicron BA.4/5 variant, 1.5 micrograms, unspecified",True,,,,,
VAC1133,"Meningococcal ACWY polysaccharide conjugate vaccine, unspecified",True,CPT-90734,"Meningococcal ACWY conjugate vaccine, unspecified",True,8,0
VAC1134,"Live attenuated vaccine against Argentine hemorrhagic fever, Junin virus, unspecified",True,,,,,
VAC1135,"COVID-19 Plasmid DNA vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, by inhalation, unspecified",True,,,,,
VAC1136,"23-valent Pneumococcus conjugate vaccine, unspecified",True,,,,,
VAC1137,"Whole inactivated tick-borne encephalitis vaccine, strain K23, unspecified",True,,,,,
VAC1138,COVID-19 recombinant protein subunit vaccine,True,,,,,
VAC1139,"COVID-19 vaccine, non-replicating vector, Newcastle disease virus encoding the SARS-CoV-2 spike protein, unspecified",True,,,,,
VAC1140,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 25 micrograms, unspecified",True,,,,,
VAC1141,"Bird Flu H5N8 Vaccine, unspecified",True,,,,,
VAC1142,"COVID-19 vaccine, non-replicating vector, antigen-presenting cells, unspecified",True,,,,,
VAC1143,"COVID-19 vaccine with non-replicating viral vector, adenovirus encoding the spike protein of SARS-CoV-2, unspecified",True,,,,,
VAC1144,"COVID-19 protein subunit vaccine, recombinant SARS-CoV-2 spike protein, S-2P and CpG1018, unspecified",True,,,,,
VAC1145,"Recombinant hepatitis B vaccine, three antigens, unspecified",True,,,,,
VAC1146,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1146,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1146,"Inactivated quadrivalent influenza vaccine, high dose, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1147,"Human monoclonal antibody against respiratory syncytial virus (RSV), nirsevimab, unspecified",True,,,,,
VAC1148,"Haemophilus influenzae type b vaccine, unconjugated polysaccharide, unspecified",True,,,,,
VAC1149,"Oral live attenuated cholera vaccine, unspecified",True,CPT-90625,"Live attenuated cholera vaccine, unspecified",True,4,0
VAC1149,"Oral live attenuated cholera vaccine, unspecified",True,CPT-90725,"Cholera vaccine, unspecified",False,,
