NUVA,NUVA label,IsAbstract,ATC,ATC label,Best,Blur,Equiv
VAC1473,"COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant",True,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1474,ENFLONSIA (CLESROVIMAB),False,,,,,
VAC1475,"Human monoclonal antibody against respiratory syncytial virus (RSV), clesrovimab, unspecified",True,,,,,
VAC1476,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",True,,,,,
VAC1477,ENCEPUR N ENFANT,False,ATC-J07BA01,"Tick-borne encephalitis vaccine, unspecified",True,12,0
VAC1478,SYNAGIS 50 mg (PALIZIVUMAB),False,,,,,
VAC1479,VACPERTAGEN,False,ATC-J07AJ02,"Acellular pertussis vaccine, unspecified",True,9,0
VAC1480,PNEUMOVAX 23,False,ATC-J07AL01,"Pneumococcal unconjugated polysaccharide vaccine, unspecified",True,17,0
VAC1481,FLUVACCINOL,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1482,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,False,ATC-J06BB04,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1483,ENCEPUR N,False,ATC-J07BA01,"Tick-borne encephalitis vaccine, unspecified",True,12,0
VAC1484,HEPRECOMB ENFANT,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1485,GEN H-B-VAX 5,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1486,GEN H-B-VAX 10,False,ATC-J07BC01,"Hepatitis B vaccine, recombinant, unspecified",True,44,0
VAC1487,PREVENAR-7,False,ATC-J07AL02,"Pneumococcal conjugate vaccine, serotypes unspecified",True,20,0
VAC1488,POLIORIX,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1489,CELTURA,False,ATC-J07BB02,"Inactivated influenza vaccine, split or subunit, unspecified",True,98,0
VAC1490,ALMEVAX,False,ATC-J07BJ01,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1491,RUBEVAC,False,ATC-J07BJ01,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1492,POLIOMYELITIS IMPFSTOFF BERNA,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1493,ACEL P,False,ATC-J07AJ02,"Acellular pertussis vaccine, unspecified",True,9,0
VAC1494,DITEBOOSTER,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1495,POLIO KOPROWSKI K1-K2-K3,False,ATC-J07BF02,"OPV 1-2-3, unspecified",True,13,0
VAC1495,POLIO KOPROWSKI K1-K2-K3,False,ATC-J07BF01,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1496,POLIO LILLY,False,ATC-J07BF03,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1497,TD-VIRELON,False,ATC-J07CA01,"Diphtheria-Tetanus-Polio vaccine, unspecified",True,15,0
VAC1498,EPIVACCORONA-N,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1499,SPUTNIK-M,False,ATC-J07BN02,"COVID-19 vaccine, non-replicating viral vector, unspecified",True,34,0
VAC1500,SPIKEVAX LP.8.1 50 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1501,SPIKEVAX LP.8.1 25 µg,False,ATC-J07BN01,"COVID-19 mRNA vaccine, unspecified",True,86,0
VAC1502,BIMERVAX LP.8.1,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1503,"COVID-19 vaccine, protein subunit, recombinant spike protein (RBD), Omicron LP.8.1 subvariant",True,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
VAC1504,TD-PUR,False,ATC-J07AM51,"Tetanus diphtheria vaccine, unspecified",True,47,0
VAC1505,SCTV01C,False,ATC-J07BN04,"COVID-19 vaccine, protein subunit, unspecified",True,57,0
